original_full_path,preprocessed_full_path,final_authoritative_label,split_assignment,vignette_crop_applied,crop_method,probable_vignette_flag,strong_circle_vignette_flag,vignette_detection_reason,border_dark_fraction,center_corner_contrast,circle_radius_ratio,crop_x1,crop_y1,crop_x2,crop_y2,crop_width,crop_height,crop_area_ratio,crop_confidence_status,output_image_width,output_image_height,processing_error
C:\SKIN CANCER v2\DS\NV\ISIC_0065841.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0065841.jpg,NV,train,False,no_crop,True,True,border_dark_1.000|contrast_177.5,1.0,177.48,0.3703,0,0,1024,1024,1024,1024,1.0,rejected_all_modes,1024,1024,
C:\SKIN CANCER v2\DS\NV\ISIC_0065842.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0065842.jpg,NV,train,False,no_crop,False,False,none,0.0,-35.3,,0,0,1024,1024,1024,1024,1.0,no_vignette_detected,1024,1024,
C:\SKIN CANCER v2\DS\NV\ISIC_0065873.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0065873.jpg,NV,train,False,no_crop,False,False,none,0.0,-127.08,,0,0,1024,1024,1024,1024,1.0,no_vignette_detected,1024,1024,
C:\SKIN CANCER v2\DS\NV\ISIC_0065881.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0065881.jpg,NV,train,True,circle_fov,True,True,border_dark_0.492|contrast_128.8,0.49152,128.77,0.5547,131,166,870,905,739,739,0.52082,high_circle_fov,739,739,
C:\SKIN CANCER v2\DS\NV\ISIC_0065898.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0065898.jpg,NV,train,False,no_crop,False,False,none,0.0,-117.84,,0,0,1024,1024,1024,1024,1.0,no_vignette_detected,1024,1024,
C:\SKIN CANCER v2\DS\NV\ISIC_0065900.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0065900.jpg,NV,train,True,circle_fov,True,True,border_dark_0.671|contrast_147.9,0.67118,147.93,0.5132,156,178,840,862,684,684,0.44618,high_circle_fov,684,684,
C:\SKIN CANCER v2\DS\NV\ISIC_0065911.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0065911.jpg,NV,train,False,no_crop,False,False,none,0.0,-27.52,,0,0,1024,1024,1024,1024,1.0,no_vignette_detected,1024,1024,
C:\SKIN CANCER v2\DS\NV\ISIC_0065917.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0065917.jpg,NV,train,True,circle_fov,True,True,border_dark_1.000|contrast_155.8,1.0,155.82,0.4174,250,227,806,783,556,556,0.29482,high_circle_fov,556,556,
C:\SKIN CANCER v2\DS\NV\ISIC_0065920.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0065920.jpg,NV,train,True,circle_fov,True,True,border_dark_0.312|contrast_164.5,0.31217,164.55,0.6023,107,128,909,931,802,803,0.61417,high_circle_fov,802,803,
C:\SKIN CANCER v2\DS\NV\ISIC_0065924.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0065924.jpg,NV,train,False,no_crop,False,False,none,0.0,-42.05,,0,0,1024,1024,1024,1024,1.0,no_vignette_detected,1024,1024,
C:\SKIN CANCER v2\DS\NV\ISIC_0065931.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0065931.jpg,NV,train,True,circle_fov,True,True,border_dark_0.496|contrast_154.0,0.49624,153.96,0.5685,113,146,871,903,758,757,0.54722,high_circle_fov,758,757,
C:\SKIN CANCER v2\DS\NV\ISIC_0065937.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0065937.jpg,NV,train,True,circle_fov,True,True,border_dark_0.207|contrast_98.4,0.20655,98.41,0.6244,86,81,918,913,832,832,0.66016,high_circle_fov,832,832,
C:\SKIN CANCER v2\DS\NV\ISIC_0065940.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0065940.jpg,NV,train,False,no_crop,False,False,none,0.0,-37.22,,0,0,1024,1024,1024,1024,1.0,no_vignette_detected,1024,1024,
C:\SKIN CANCER v2\DS\NV\ISIC_0065948.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0065948.jpg,NV,train,False,no_crop,False,False,none,0.03594,-33.07,,0,0,1024,1024,1024,1024,1.0,no_vignette_detected,1024,1024,
C:\SKIN CANCER v2\DS\NV\ISIC_0065962.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0065962.jpg,NV,train,True,circle_fov,True,True,border_dark_0.583|contrast_110.9,0.58308,110.93,0.5281,173,143,877,847,704,704,0.47266,high_circle_fov,704,704,
C:\SKIN CANCER v2\DS\NV\ISIC_0065967.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0065967.jpg,NV,train,True,circle_fov,True,True,border_dark_0.918|contrast_141.0,0.9182,140.98,0.4925,162,143,818,799,656,656,0.4104,high_circle_fov,656,656,
C:\SKIN CANCER v2\DS\NV\ISIC_0065968.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0065968.jpg,NV,train,False,no_crop,True,False,border_dark_1.000|contrast_186.9,1.0,186.95,0.3465,0,0,1024,1024,1024,1024,1.0,rejected_all_modes,1024,1024,
C:\SKIN CANCER v2\DS\NV\ISIC_0065977.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0065977.jpg,NV,train,False,no_crop,False,False,none,0.0,-112.36,,0,0,1024,1024,1024,1024,1.0,no_vignette_detected,1024,1024,
C:\SKIN CANCER v2\DS\NV\ISIC_0065982.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0065982.jpg,NV,train,True,circle_fov,True,True,border_dark_0.722|contrast_135.8,0.72154,135.81,0.504,187,192,859,863,672,671,0.43002,high_circle_fov,672,671,
C:\SKIN CANCER v2\DS\NV\ISIC_0065987.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0065987.jpg,NV,train,True,circle_fov,True,True,contrast_22.5,0.02227,22.49,0.7023,37,43,973,979,936,936,0.83551,high_circle_fov,936,936,
C:\SKIN CANCER v2\DS\NV\ISIC_0066000.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0066000.jpg,NV,train,False,no_crop,False,False,none,0.0,-86.05,,0,0,1024,1024,1024,1024,1.0,no_vignette_detected,1024,1024,
C:\SKIN CANCER v2\DS\NV\ISIC_0066003.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0066003.jpg,NV,train,False,no_crop,False,False,none,0.03407,2.77,,0,0,1024,1024,1024,1024,1.0,no_vignette_detected,1024,1024,
C:\SKIN CANCER v2\DS\NV\ISIC_0066004.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0066004.jpg,NV,train,False,no_crop,False,False,none,0.0,-127.97,,0,0,1024,1024,1024,1024,1.0,no_vignette_detected,1024,1024,
C:\SKIN CANCER v2\DS\NV\ISIC_0066012.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0066012.jpg,NV,train,False,no_crop,False,False,none,0.0,-31.76,,0,0,1024,1024,1024,1024,1.0,no_vignette_detected,1024,1024,
C:\SKIN CANCER v2\DS\NV\ISIC_0066017.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0066017.jpg,NV,train,True,circle_fov,True,True,border_dark_1.000|contrast_187.9,1.0,187.91,0.3843,247,275,759,788,512,513,0.25049,high_circle_fov,512,513,
C:\SKIN CANCER v2\DS\NV\ISIC_0066033.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0066033.jpg,NV,train,False,no_crop,False,False,none,0.0,-55.15,,0,0,1024,1024,1024,1024,1.0,no_vignette_detected,1024,1024,
C:\SKIN CANCER v2\DS\NV\ISIC_0066042.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0066042.jpg,NV,train,False,no_crop,False,False,none,0.0,-74.67,,0,0,1024,1024,1024,1024,1.0,no_vignette_detected,1024,1024,
C:\SKIN CANCER v2\DS\NV\ISIC_0066048.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0066048.jpg,NV,train,False,no_crop,False,False,none,0.01065,-23.31,,0,0,1024,1024,1024,1024,1.0,no_vignette_detected,1024,1024,
C:\SKIN CANCER v2\DS\NV\ISIC_0066053.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0066053.jpg,NV,train,False,no_crop,False,False,none,0.0,-39.86,,0,0,1024,1024,1024,1024,1.0,no_vignette_detected,1024,1024,
C:\SKIN CANCER v2\DS\NV\ISIC_0066060.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0066060.jpg,NV,train,True,circle_fov,True,True,border_dark_0.995|contrast_128.9,0.99463,128.87,0.471,196,168,824,795,628,627,0.37551,high_circle_fov,628,627,
C:\SKIN CANCER v2\DS\NV\ISIC_0066063.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0066063.jpg,NV,train,False,no_crop,False,False,none,0.0,-78.96,,0,0,1024,1024,1024,1024,1.0,no_vignette_detected,1024,1024,
C:\SKIN CANCER v2\DS\NV\ISIC_0066064.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0066064.jpg,NV,train,True,circle_fov,True,True,border_dark_0.671|contrast_145.9,0.67112,145.92,0.5205,155,183,848,877,693,694,0.45866,high_circle_fov,693,694,
C:\SKIN CANCER v2\DS\NV\ISIC_0066067.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0066067.jpg,NV,train,False,no_crop,False,False,none,0.0,-1.19,,0,0,1024,1024,1024,1024,1.0,no_vignette_detected,1024,1024,
C:\SKIN CANCER v2\DS\NV\ISIC_0066068.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0066068.jpg,NV,train,False,no_crop,False,False,none,0.0,-50.59,,0,0,1024,1024,1024,1024,1.0,no_vignette_detected,1024,1024,
C:\SKIN CANCER v2\DS\NV\ISIC_0066087.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0066087.jpg,NV,train,False,no_crop,False,False,none,0.06438,32.44,,0,0,1024,1024,1024,1024,1.0,no_vignette_detected,1024,1024,
C:\SKIN CANCER v2\DS\NV\ISIC_0066099.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0066099.jpg,NV,train,False,no_crop,True,True,border_dark_1.000|contrast_195.2,1.0,195.16,0.3617,0,0,1024,1024,1024,1024,1.0,rejected_all_modes,1024,1024,
C:\SKIN CANCER v2\DS\NV\ISIC_0066111.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0066111.jpg,NV,train,False,no_crop,False,False,none,0.0,-124.87,,0,0,1024,1024,1024,1024,1.0,no_vignette_detected,1024,1024,
C:\SKIN CANCER v2\DS\NV\ISIC_0066113.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0066113.jpg,NV,train,True,circle_fov,True,True,border_dark_0.519|contrast_116.2,0.51925,116.18,0.5493,119,146,851,878,732,732,0.511,high_circle_fov,732,732,
C:\SKIN CANCER v2\DS\NV\ISIC_0066118.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0066118.jpg,NV,train,False,no_crop,False,False,none,6e-05,14.2,,0,0,1024,1024,1024,1024,1.0,no_vignette_detected,1024,1024,
C:\SKIN CANCER v2\DS\NV\ISIC_0066130.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0066130.jpg,NV,train,True,circle_fov,True,True,border_dark_0.154|contrast_56.2,0.15402,56.22,0.636,80,84,927,931,847,847,0.68417,high_circle_fov,847,847,
C:\SKIN CANCER v2\DS\NV\ISIC_0066139.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0066139.jpg,NV,train,True,circle_fov,True,True,border_dark_0.994|contrast_113.1,0.99408,113.12,0.4403,215,232,802,818,587,586,0.32805,high_circle_fov,587,586,
C:\SKIN CANCER v2\DS\NV\ISIC_0066149.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0066149.jpg,NV,train,False,no_crop,False,False,none,0.0,-23.43,,0,0,1024,1024,1024,1024,1.0,no_vignette_detected,1024,1024,
C:\SKIN CANCER v2\DS\NV\ISIC_0066151.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0066151.jpg,NV,train,False,no_crop,False,False,none,0.0,-149.74,,0,0,1024,1024,1024,1024,1.0,no_vignette_detected,1024,1024,
C:\SKIN CANCER v2\DS\NV\ISIC_0066163.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0066163.jpg,NV,train,False,no_crop,False,False,none,0.0,-86.23,,0,0,1024,1024,1024,1024,1.0,no_vignette_detected,1024,1024,
C:\SKIN CANCER v2\DS\NV\ISIC_0066174.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0066174.jpg,NV,train,False,no_crop,True,False,border_dark_1.000|contrast_194.2,1.0,194.15,0.346,0,0,1024,1024,1024,1024,1.0,rejected_all_modes,1024,1024,
C:\SKIN CANCER v2\DS\NV\ISIC_0066193.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0066193.jpg,NV,train,False,no_crop,False,False,none,0.02535,8.13,,0,0,1024,1024,1024,1024,1.0,no_vignette_detected,1024,1024,
C:\SKIN CANCER v2\DS\NV\ISIC_0066208.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0066208.jpg,NV,train,True,circle_fov,True,True,border_dark_0.205,0.20502,37.6,0.7064,40,40,982,982,942,942,0.84626,high_circle_fov,942,942,
C:\SKIN CANCER v2\DS\NV\ISIC_0066211.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0066211.jpg,NV,train,False,no_crop,False,False,none,0.0,-77.35,,0,0,1024,1024,1024,1024,1.0,no_vignette_detected,1024,1024,
C:\SKIN CANCER v2\DS\NV\ISIC_0066215.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0066215.jpg,NV,train,False,no_crop,False,False,none,0.08459,35.05,,0,0,1024,1024,1024,1024,1.0,no_vignette_detected,1024,1024,
C:\SKIN CANCER v2\DS\NV\ISIC_0066222.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0066222.jpg,NV,train,False,no_crop,False,False,none,0.0,-131.47,,0,0,1024,1024,1024,1024,1.0,no_vignette_detected,1024,1024,
C:\SKIN CANCER v2\DS\NV\ISIC_0066223.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0066223.jpg,NV,train,False,no_crop,False,False,none,0.0,-127.27,,0,0,1024,1024,1024,1024,1.0,no_vignette_detected,1024,1024,
C:\SKIN CANCER v2\DS\NV\ISIC_0066229.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0066229.jpg,NV,train,True,circle_fov,True,True,border_dark_0.998|contrast_157.6,0.99837,157.59,0.4439,210,201,802,792,592,591,0.33366,high_circle_fov,592,591,
C:\SKIN CANCER v2\DS\NV\ISIC_0066230.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0066230.jpg,NV,train,True,circle_fov,True,True,border_dark_0.671|contrast_155.3,0.6705,155.26,0.5066,178,169,853,844,675,675,0.43452,high_circle_fov,675,675,
C:\SKIN CANCER v2\DS\NV\ISIC_0066236.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0066236.jpg,NV,train,True,circle_fov,True,True,border_dark_0.598|contrast_115.5,0.5976,115.48,0.519,173,166,864,857,691,691,0.45536,high_circle_fov,691,691,
C:\SKIN CANCER v2\DS\NV\ISIC_0066242.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0066242.jpg,NV,train,True,circle_fov,True,True,border_dark_1.000|contrast_157.6,1.0,157.64,0.4252,226,205,793,771,567,566,0.30606,high_circle_fov,567,566,
C:\SKIN CANCER v2\DS\NV\ISIC_0066247.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0066247.jpg,NV,train,True,circle_fov,True,True,border_dark_0.486|contrast_156.1,0.48648,156.11,0.571,113,137,874,897,761,760,0.55157,high_circle_fov,761,760,
C:\SKIN CANCER v2\DS\NV\ISIC_0066252.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0066252.jpg,NV,train,False,no_crop,False,False,none,0.0,-69.15,,0,0,1024,1024,1024,1024,1.0,no_vignette_detected,1024,1024,
C:\SKIN CANCER v2\DS\NV\ISIC_0066254.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0066254.jpg,NV,train,False,no_crop,False,False,none,0.0,-22.23,,0,0,1024,1024,1024,1024,1.0,no_vignette_detected,1024,1024,
C:\SKIN CANCER v2\DS\NV\ISIC_0066255.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0066255.jpg,NV,train,False,no_crop,False,False,none,0.0,-75.96,,0,0,1024,1024,1024,1024,1.0,no_vignette_detected,1024,1024,
C:\SKIN CANCER v2\DS\NV\ISIC_0066261.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0066261.jpg,NV,train,False,no_crop,False,False,none,0.0,-96.08,,0,0,1024,1024,1024,1024,1.0,no_vignette_detected,1024,1024,
C:\SKIN CANCER v2\DS\NV\ISIC_0066277.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0066277.jpg,NV,train,False,no_crop,False,False,none,0.0,-19.23,,0,0,1024,1024,1024,1024,1.0,no_vignette_detected,1024,1024,
C:\SKIN CANCER v2\DS\NV\ISIC_0066279.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0066279.jpg,NV,train,False,no_crop,False,False,none,0.0,-53.84,,0,0,1024,1024,1024,1024,1.0,no_vignette_detected,1024,1024,
C:\SKIN CANCER v2\DS\NV\ISIC_0066283.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0066283.jpg,NV,train,True,circle_fov,True,True,border_dark_0.378|contrast_135.9,0.37792,135.91,0.5736,114,134,878,899,764,765,0.55738,high_circle_fov,764,765,
C:\SKIN CANCER v2\DS\NV\ISIC_0066285.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0066285.jpg,NV,train,False,no_crop,False,False,none,0.0,-79.84,,0,0,1024,1024,1024,1024,1.0,no_vignette_detected,1024,1024,
C:\SKIN CANCER v2\DS\NV\ISIC_0066294.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0066294.jpg,NV,train,False,no_crop,False,False,none,0.0,-54.5,,0,0,1024,1024,1024,1024,1.0,no_vignette_detected,1024,1024,
C:\SKIN CANCER v2\DS\NV\ISIC_0066295.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0066295.jpg,NV,train,False,no_crop,False,False,none,0.0,-64.39,,0,0,1024,1024,1024,1024,1.0,no_vignette_detected,1024,1024,
C:\SKIN CANCER v2\DS\NV\ISIC_0066299.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0066299.jpg,NV,train,False,no_crop,False,False,none,0.0,-55.53,,0,0,1024,1024,1024,1024,1.0,no_vignette_detected,1024,1024,
C:\SKIN CANCER v2\DS\NV\ISIC_0066300.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0066300.jpg,NV,train,False,no_crop,False,False,none,0.01276,38.07,,0,0,1024,1024,1024,1024,1.0,no_vignette_detected,1024,1024,
C:\SKIN CANCER v2\DS\NV\ISIC_0066312.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0066312.jpg,NV,train,False,no_crop,False,False,none,0.0,-125.21,,0,0,1024,1024,1024,1024,1.0,no_vignette_detected,1024,1024,
C:\SKIN CANCER v2\DS\NV\ISIC_0066321.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0066321.jpg,NV,train,False,no_crop,False,False,none,0.0,-136.98,,0,0,1024,1024,1024,1024,1.0,no_vignette_detected,1024,1024,
C:\SKIN CANCER v2\DS\NV\ISIC_0066328.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0066328.jpg,NV,train,True,circle_fov,True,True,border_dark_0.389|contrast_106.3,0.38937,106.3,0.5943,157,107,949,899,792,792,0.59821,high_circle_fov,792,792,
C:\SKIN CANCER v2\DS\NV\ISIC_0066330.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0066330.jpg,NV,train,False,no_crop,False,False,none,0.0,11.89,,0,0,1024,1024,1024,1024,1.0,no_vignette_detected,1024,1024,
C:\SKIN CANCER v2\DS\NV\ISIC_0066339.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0066339.jpg,NV,train,False,no_crop,False,False,none,0.06422,-1.49,,0,0,1024,1024,1024,1024,1.0,no_vignette_detected,1024,1024,
C:\SKIN CANCER v2\DS\NV\ISIC_0066342.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0066342.jpg,NV,train,False,no_crop,False,False,none,0.0,-77.6,,0,0,1024,1024,1024,1024,1.0,no_vignette_detected,1024,1024,
C:\SKIN CANCER v2\DS\NV\ISIC_0066346.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0066346.jpg,NV,train,False,no_crop,False,False,none,0.0,-59.8,,0,0,1024,1024,1024,1024,1.0,no_vignette_detected,1024,1024,
C:\SKIN CANCER v2\DS\NV\ISIC_0066349.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0066349.jpg,NV,train,False,no_crop,False,False,none,0.0,-99.03,,0,0,1024,1024,1024,1024,1.0,no_vignette_detected,1024,1024,
C:\SKIN CANCER v2\DS\NV\ISIC_0066356.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0066356.jpg,NV,train,False,no_crop,False,False,none,0.0,-39.9,,0,0,1024,1024,1024,1024,1.0,no_vignette_detected,1024,1024,
C:\SKIN CANCER v2\DS\NV\ISIC_0066362.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0066362.jpg,NV,train,False,no_crop,False,False,none,0.03877,7.24,,0,0,1024,1024,1024,1024,1.0,no_vignette_detected,1024,1024,
C:\SKIN CANCER v2\DS\NV\ISIC_0066364.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0066364.jpg,NV,train,False,no_crop,True,True,border_dark_1.000|contrast_175.0,1.0,175.02,0.3659,0,0,1024,1024,1024,1024,1.0,rejected_all_modes,1024,1024,
C:\SKIN CANCER v2\DS\NV\ISIC_0066366.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0066366.jpg,NV,train,False,no_crop,True,False,border_dark_1.000|contrast_183.0,1.0,183.03,0.341,0,0,1024,1024,1024,1024,1.0,rejected_all_modes,1024,1024,
C:\SKIN CANCER v2\DS\NV\ISIC_0066371.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0066371.jpg,NV,train,True,circle_fov,True,True,border_dark_0.236|contrast_109.5,0.23611,109.54,0.6228,93,111,923,941,830,830,0.65699,high_circle_fov,830,830,
C:\SKIN CANCER v2\DS\NV\ISIC_0066383.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0066383.jpg,NV,train,True,circle_fov,True,True,border_dark_0.473|contrast_121.4,0.47325,121.38,0.5457,144,145,871,872,727,727,0.50404,high_circle_fov,727,727,
C:\SKIN CANCER v2\DS\NV\ISIC_0066393.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0066393.jpg,NV,train,True,circle_fov,True,True,border_dark_1.000|contrast_135.6,1.0,135.61,0.439,253,228,838,812,585,584,0.32581,high_circle_fov,585,584,
C:\SKIN CANCER v2\DS\NV\ISIC_0066396.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0066396.jpg,NV,train,False,no_crop,False,False,none,0.0,-78.92,,0,0,1024,1024,1024,1024,1.0,no_vignette_detected,1024,1024,
C:\SKIN CANCER v2\DS\NV\ISIC_0066411.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0066411.jpg,NV,train,False,no_crop,False,False,none,0.0,-59.43,,0,0,1024,1024,1024,1024,1.0,no_vignette_detected,1024,1024,
C:\SKIN CANCER v2\DS\NV\ISIC_0066415.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0066415.jpg,NV,train,False,no_crop,False,False,none,0.0,-100.31,,0,0,1024,1024,1024,1024,1.0,no_vignette_detected,1024,1024,
C:\SKIN CANCER v2\DS\NV\ISIC_0066424.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0066424.jpg,NV,train,False,no_crop,False,False,none,0.00241,-53.88,,0,0,1024,1024,1024,1024,1.0,no_vignette_detected,1024,1024,
C:\SKIN CANCER v2\DS\NV\ISIC_0066434.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0066434.jpg,NV,train,False,no_crop,False,False,none,0.00033,-58.86,,0,0,1024,1024,1024,1024,1.0,no_vignette_detected,1024,1024,
C:\SKIN CANCER v2\DS\NV\ISIC_0066439.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0066439.jpg,NV,train,True,circle_fov,True,True,border_dark_0.161,0.16111,-11.52,0.704,42,46,980,983,938,937,0.83819,high_circle_fov,938,937,
C:\SKIN CANCER v2\DS\NV\ISIC_0066440.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0066440.jpg,NV,train,True,circle_fov,True,True,border_dark_0.488|contrast_147.1,0.48811,147.09,0.5488,157,162,889,893,732,731,0.5103,high_circle_fov,732,731,
C:\SKIN CANCER v2\DS\NV\ISIC_0066444.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0066444.jpg,NV,train,False,no_crop,False,False,none,0.0,-56.73,,0,0,1024,1024,1024,1024,1.0,no_vignette_detected,1024,1024,
C:\SKIN CANCER v2\DS\NV\ISIC_0066456.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0066456.jpg,NV,train,False,no_crop,True,False,border_dark_1.000|contrast_192.8,1.0,192.83,0.3287,0,0,1024,1024,1024,1024,1.0,rejected_all_modes,1024,1024,
C:\SKIN CANCER v2\DS\NV\ISIC_0066458.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0066458.jpg,NV,train,False,no_crop,False,False,none,0.00388,-10.14,,0,0,1024,1024,1024,1024,1.0,no_vignette_detected,1024,1024,
C:\SKIN CANCER v2\DS\NV\ISIC_0066462.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0066462.jpg,NV,train,False,no_crop,False,False,none,0.03352,-39.31,,0,0,1024,1024,1024,1024,1.0,no_vignette_detected,1024,1024,
C:\SKIN CANCER v2\DS\NV\ISIC_0066475.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0066475.jpg,NV,train,True,circle_fov,True,True,border_dark_0.121|contrast_69.0,0.12148,69.01,0.6561,60,79,934,954,874,875,0.72932,high_circle_fov,874,875,
C:\SKIN CANCER v2\DS\NV\ISIC_0066479.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0066479.jpg,NV,train,False,no_crop,False,False,none,0.0,-102.63,,0,0,1024,1024,1024,1024,1.0,no_vignette_detected,1024,1024,
C:\SKIN CANCER v2\DS\NV\ISIC_0066480.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0066480.jpg,NV,train,False,no_crop,False,False,none,0.0,-114.96,,0,0,1024,1024,1024,1024,1.0,no_vignette_detected,1024,1024,
C:\SKIN CANCER v2\DS\NV\ISIC_0066503.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0066503.jpg,NV,train,False,no_crop,False,False,none,0.0,-65.86,,0,0,1024,1024,1024,1024,1.0,no_vignette_detected,1024,1024,
C:\SKIN CANCER v2\DS\NV\ISIC_0066508.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0066508.jpg,NV,train,False,no_crop,False,False,none,0.0,-77.1,,0,0,1024,1024,1024,1024,1.0,no_vignette_detected,1024,1024,
C:\SKIN CANCER v2\DS\NV\ISIC_0066524.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0066524.jpg,NV,train,False,no_crop,False,False,none,0.0,-45.26,,0,0,1024,1024,1024,1024,1.0,no_vignette_detected,1024,1024,
